title,url,servings,ingredients,calories,carbohydrates,proteins,fats,tags
Bizcocho de yogur con chocolate,https://recetas.lidl.es/recetas/bizcocho-de-yogur-con-chocolate,10,"[""2 huevos"", ""3 cucharadas miel"", ""4 yogur natural"", ""60 g mantequilla"", ""250 g harina de espelta"", ""1 sobre levadura""]",268 kCal,20.49 g,4.54 g,18.16 g,"[""Postres"", ""Postres y Dulces""]"
Bocadillo de quesos con pesto de tomate,https://recetas.lidl.es/recetas/bocadillo-de-quesos-con-pesto-de-tomate,4,"[""500 g tomates"", ""30 g aceite de oliva virgen extra"", ""1 nueces"", ""4 diente de ajo"", ""150 g perejil"", ""150 g sal""]",709 kCal,47.84 g,30.58 g,43 g,"[""Aperitivos"", ""Recetas de bocadillos y tostadas""]"
"Sándwich de pavo, queso y calabacín",https://recetas.lidl.es/recetas/sandwich-de-pavo-queso-y-calabacin,6,"[""250 g calabacines"", ""9 rebanadas aceite de oliva virgen extra"", ""200 g sal"", ""3 lonchas pan de molde integral""]",218 kCal,15.25 g,8.53 g,13.17 g,"[""Aperitivos"", ""Recetas de bocadillos y tostadas""]"
Bacalao a la andaluza,https://recetas.lidl.es/recetas/bacalao-a-la-andaluza,4,"[""600 g harina de trigo"", ""200 g filetes de bacalao""]",441 kCal,27.7 g,33.04 g,17.85 g,"[""Segundos"", ""Pescado y Marisco""]"
Cóctel de gambas al estilo Forrest Gump,https://recetas.lidl.es/recetas/coctel-de-gambas-al-estilo-forrest-gump,4,"[""250 g tomates cherry mix"", ""30 g cebollas rojas"", ""300 g aceite de oliva virgen extra""]",145 kCal,6.13 g,12.24 g,7.18 g,"[""Aperitivos"", ""Pescado y Marisco""]"
Pastel de chocolate de Criadas y Señoras,https://recetas.lidl.es/recetas/pastel-de-chocolate-de-criadas-y-senoras,8,"[""200 g cobertura de chocolate con leche"", ""125 g mantequilla"", ""150 g nata montada"", ""1 c\u00e1psula de caf\u00e9"", ""3 huevos"", ""80 g az\u00facar moreno"", ""1 l\u00e1mina masa quebrada""]",587 kCal,33.68 g,6.4 g,46.89 g,"[""Postres"", ""Postres y Dulces""]"
Guiso de conejo de El Señor de los Anillos,https://recetas.lidl.es/recetas/guiso-de-conejo-de-el-senor-de-los-anillos,4,"[""500 g conejo"", ""300 g sal"", ""100 g harina de trigo"", ""1 diente patatas"", ""50 g zanahorias"", ""1 ajo""]",337 kCal,14.56 g,17.9 g,22.06 g,"[""Segundos"", ""Carne y Aves""]"
Merluza en salsa de champiñones,https://recetas.lidl.es/recetas/merluza-en-salsa-de-champinones,4,"[""4 filetes de merluza"", ""2 dientes sal"", ""150 g pimienta"", ""1 cucharada harina de trigo"", ""750 ml aceite de oliva suave""]",252 kCal,20.15 g,20.59 g,9.31 g,"[""Segundos"", ""Pescado y Marisco"", ""Sin lactosa""]"
Pizza corazón,https://recetas.lidl.es/recetas/pizza-corazon,2,"[""300 g patatas"", ""2 sal"", ""1 cucharada huevos"", ""40 ml harina de ma\u00edz""]",701 kCal,35.28 g,25.53 g,49.54 g,"[""Segundos"", ""Primeros"", ""Pasta y Pizza"", ""Sin gluten"", ""San Valent\u00edn""]"
Tostada con aguacate y huevo poché,https://recetas.lidl.es/recetas/tostada-con-aguacate-y-huevo-poche,4,"[""500 g aguacates"", ""1 lima"", ""50 g cebollas rojas"", ""80 g kale"", ""4 aceite de oliva virgen extra"", ""4 rebanadas agua"", ""40 g sal""]",465 kCal,19.32 g,15.1 g,34.18 g,"[""Primeros"", ""L\u00e1cteos y Huevos""]"
Solomillo de pavo en salsa,https://recetas.lidl.es/recetas/solomillo-de-pavo-en-salsa,4,"[""1 cebolla roja"", ""150 g esparragos trigueros"", ""400 g aceite de oliva"", ""200 ml solomillos de pavo"", ""300 g sal"", ""60 g pimienta""]",501 kCal,7.58 g,42.17 g,33.05 g,"[""Segundos"", ""Carne y Aves""]"
Jamoncitos de pollo al horno,https://recetas.lidl.es/recetas/jamoncitos-de-pollo-al-horno,4,"[""500 g patatas"", ""150 g tomates cherry"", ""1 puerro"", ""4 jamoncito de pollo"", ""40 ml sal"", ""60 g pimienta"", ""50 ml aceite de oliva virgen extra""]",429 kCal,18.46 g,29.24 g,24.41 g,"[""Segundos"", ""Carne y Aves""]"
"Desayuno con quinoa, chía y frutos secos",https://recetas.lidl.es/recetas/desayuno-con-quinoa-chia-y-frutos-secos,8,"[""100 g quinoa"", ""20 g ch\u00eda"", ""100 g mezcla de frutos secos"", ""60 ml sirope de agave"", ""65 g canela""]",163 kCal,17.2 g,3.8 g,8.75 g,"[""Desayunos y Meriendas"", ""Sin gluten"", ""Vegetariana""]"
Migas de pastor con pan de centeno,https://recetas.lidl.es/recetas/migas-de-pastor-con-pan-de-centeno,4,"[""500 g hogazas de centeno"", ""4 dientes ajos"", ""1 cebolla"", ""50 ml aceite de oliva"", ""150 g chorizo"", ""150 g taquitos de jam\u00f3n"", ""750 ml agua""]",569 kCal,59.68 g,24.03 g,19.45 g,"[""Primeros"", ""Recetas de aprovechamiento""]"
Croquetas de jamón y queso sin lactosa,https://recetas.lidl.es/recetas/croquetas-de-jamon-y-queso-sin-lactosa,10,"[""110 g cebollas"", ""60 ml aceite de oliva suave"", ""100 g jam\u00f3n serrano"", ""120 g harina de trigo"", ""500 ml leche sin lactosa"", ""70 g queso de untar""]",409 kCal,26.24 g,12.51 g,27.72 g,"[""Aperitivos"", ""Sin lactosa""]"
Paninis variados,https://recetas.lidl.es/recetas/paninis-variados,3,"[""1 barra pan""]",481 kCal,37.1 g,25.18 g,25 g,"[""Segundos"", ""Recetas de bocadillos y tostadas""]"
Sopa ramen de pollo,https://recetas.lidl.es/recetas/sopa-ramen-de-pollo,4,"[""2 pechugas de pollo"", ""40 aceite de oliva"", ""1 cebolla"", ""1 apio"", ""1 jengibre"", ""1 chile seco"", ""50 pimienta"", ""1 salsa de soja"", ""250 caldo de pollo"", ""2 noodles""]",700 kCal,63.21 g,42.1 g,31.21 g,"[""Primeros"", ""Sopas y Cremas"", ""Recetas del Mundo"", ""Asia""]"
"Infusión de lima, limón y hierbabuena",https://recetas.lidl.es/recetas/infusion-de-lima-limon-y-hierbabuena,4,"[""4 limas"", ""240 g limones"", ""500 ml agua"", ""1 cucharadita hierbabuena"", ""240 g canela"", ""500 ml sirope de agave"", ""1 cucharadita limones""]",34 kCal,4.65 g,0.8 g,0.36 g,"[""Desayunos y Meriendas"", ""Vegana""]"
Empanadas de carne,https://recetas.lidl.es/recetas/empanadas-de-carne,8,"[""100 cebollas"", ""1 zanahoria"", ""70 patatas"", ""1 pimiento verde"", ""25 mantequilla"", ""250 carne de ternera picada"", ""2 sal"", ""1 pimienta""]",336 kCal,38.03 g,11.7 g,14.8 g,"[""Segundos"", ""Carne y Aves"", ""Recetas del Mundo""]"
Timbal de bogavante Deluxe,https://recetas.lidl.es/recetas/timbal-de-bogavante-deluxe,4,"[""1 diente ajo"", ""1 mitad cebolla"", ""1 tomate"", ""2 aceite de oliva virgen extra"", ""30 ml bogavantes"", ""1 cucharada ron"", ""1 tomate frito"", ""270 g agua"", ""200 g sal"", ""120 g calabac\u00edn""]",595 kCal,22.41 g,83.75 g,16.35 g,"[""Segundos"", ""Pescado y Marisco"", ""Navidad""]"
Tarta de turrón con cobertura cítrica,https://recetas.lidl.es/recetas/tarta-de-turron-con-cobertura-citrica,8,"[""250 g queso de untar"", ""150 g turrones blandos"", ""1 yema de huevo huevo"", ""350 ml nata montada"", ""2 chocolate negro"", ""1 fondue de chocolate con naranja"", ""10 g naranja""]",404 kCal,19.61 g,7.09 g,32.88 g,"[""Postres"", ""Postres y Dulces"", ""Navidad""]"
Tartar de vieira y salmón ahumado,https://recetas.lidl.es/recetas/tartar-de-vieira-y-salmon-ahumado,4,"[""8 vieiras con concha"", ""150 g salm\u00f3n ahumado"", ""2 limas"", ""60 g cebollas rojas"", ""75 g puerros"", ""1 aceite de oliva virgen extra"", ""5 g aguacate""]",323 kCal,6.87 g,31.27 g,17.98 g,"[""Primeros"", ""Pescado y Marisco"", ""Navidad""]"
Postre de avellana sobre crema de mango,https://recetas.lidl.es/recetas/postre-de-avellana-sobre-crema-de-mango,4,"[""200 g mangos"", ""2 cucharadas az\u00facar moreno"", ""80 ml agua"", ""1 lim\u00f3n"", ""120 g helado de bomb\u00f3n de avellana"", ""1 mitad tableta de chocolate negro""]",273 kCal,39.25 g,3.66 g,11.2 g,"[""Postres"", ""Postres y Dulces"", ""Navidad""]"
Medallón de pollo con frutos rojos y pera glaseada,https://recetas.lidl.es/recetas/medallon-de-pollo-con-frutos-rojos-y-pera-glaseada,4,"[""1 redondo de pollo con frutos rojos deluxe"", ""2 aceite de oliva virgen extra"", ""100 g peras"", ""50 ml miel"", ""200 g agua"", ""30 ml champi\u00f1ones"", ""200 ml salsa de soja"", ""250 g caldo de navidad""]",580 kCal,53.58 g,30.83 g,27.74 g,"[""Segundos"", ""Carne y Aves"", ""Navidad""]"
Cucharitas de alcachofa y carabineros Deluxe,https://recetas.lidl.es/recetas/cucharitas-de-alcachofa-y-carabineros-deluxe,6,"[""1 mitad cebolla"", ""12 carabineros"", ""40 ml vino blanco"", ""60 g aceite de oliva virgen extra"", ""6 salsa de tomate"", ""12 agua"", ""50 g sal""]",619 kCal,33.45 g,53.32 g,29.95 g,"[""Aperitivos"", ""Pescado y Marisco"", ""Fruta y Verdura"", ""Navidad""]"
Crêpes de soja con dátiles y arándanos,https://recetas.lidl.es/recetas/crepes-de-soja-con-datiles-y-arandanos,5,"[""45 g d\u00e1tiles"", ""2 huevos"", ""450 ml bebida de soja"", ""170 g harina de trigo""]",N/A,N/A,N/A,N/A,"[""Desayunos y Meriendas"", ""Postres"", ""L\u00e1cteos y Huevos""]"
Helados de yogur desnatado con piña,https://recetas.lidl.es/recetas/helados-de-yogur-desnatado-con-pina,8,"[""250 g pi\u00f1as"", ""2 yogur de pi\u00f1a"", ""150 g mascarpones"", ""100 g galletas de avena""]",N/A,N/A,N/A,N/A,"[""Postres"", ""L\u00e1cteos y Huevos"", ""Verano""]"
Kéfir con frutas y muesli,https://recetas.lidl.es/recetas/kefir-con-frutas-y-muesli,5,"[""150 g melocotones en almibar"", ""2 kiwis"", ""30 g mermelada de melocot\u00f3n"", ""250 g k\u00e9fir""]",N/A,N/A,N/A,N/A,"[""Postres"", ""L\u00e1cteos y Huevos"", ""Recetas con conservas""]"
Milkshake de chocolate,https://recetas.lidl.es/recetas/milkshake-de-chocolate,4,"[""1 pl\u00e1tano"", ""50 g cobertura de chocolate con leche"", ""20 g avellanas tostadas""]",N/A,N/A,N/A,N/A,"[""Postres"", ""L\u00e1cteos y Huevos""]"
Tarta de yogur con frambuesas,https://recetas.lidl.es/recetas/tarta-de-yogur-con-frambuesas,8,"[""200 g galletas de canela"", ""100 g mantequilla""]",N/A,N/A,N/A,N/A,"[""Postres"", ""L\u00e1cteos y Huevos"", ""Cumplea\u00f1os""]"
Frappé de frutas,https://recetas.lidl.es/recetas/frappe-de-frutas,2,"[""40 g ch\u00eda"", ""200 ml bebida de avellana"", ""2 kiwis"", ""300 g frutas congeladas""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Fruta y Verdura""]"
Timbal de frutas,https://recetas.lidl.es/recetas/timbal-de-frutas,4,"[""160 g queso de cabra"", ""100 ml nata montada"", ""1 mitad mango"", ""65 g pi\u00f1as""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Fruta y Verdura"", ""Vegetariana"", ""Verano""]"
Garbanzos con bacalao,https://recetas.lidl.es/recetas/garbanzos-con-bacalao,4,"[""1 ud cebolla"", ""1 ud pimiento verde"", ""2 uds dientes de ajo"", ""600 ml aceite de oliva virgen extra"", ""15 g tomate triturado""]",450 kCal,33.6 g,41.5 g,17.3 g,"[""Primeros"", ""Arroz, Legumbres y Cereales"", ""Pascua"", ""Recetas con conservas""]"
Costillas asadas con salsa de arándanos,https://recetas.lidl.es/recetas/costillas-asadas-con-salsa-de-arandanos,4,"[""60 g cebollas"", ""250 g aceite de oliva virgen extra"", ""60 g ar\u00e1ndanos azules"", ""150 ml miel"", ""200 ml vinagre bals\u00e1mico"", ""1 kg vino tinto""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Carne y Aves""]"
Hojaldre de salmón con ensalada,https://recetas.lidl.es/recetas/hojaldre-de-salmon-con-ensalada,4,"[""1 hojaldre de salm\u00f3n"", ""4 esparragos"", ""50 g aceite de oliva"", ""50 g tomates cherry""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Pan y Masas"", ""Pascua""]"
Timbal de arroz con bonito,https://recetas.lidl.es/recetas/timbal-de-arroz-con-bonito,3,"[""400 ml agua"", ""200 g sal"", ""100 g arroz"", ""150 g pimientos del piquillo"", ""1 mitad at\u00fan"", ""3 cucharadas pepino"", ""60 ml mayonesa"", ""60 g r\u00facula""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Arroz, Legumbres y Cereales"", ""Verano""]"
Wok de arroz con bambú,https://recetas.lidl.es/recetas/wok-de-arroz-con-bambu,2,"[""150 arroz negro""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Arroz, Legumbres y Cereales"", ""Recetas del Mundo"", ""Asia""]"
El bocadillo de nuestros fans,https://recetas.lidl.es/recetas/el-bocadillo-de-nuestros-fans,2,"[""1 pan chapata""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Recetas de bocadillos y tostadas""]"
Ramen de solomillo y verduras,https://recetas.lidl.es/recetas/ramen-de-solomillo-y-verduras,2,"[""150 sal""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Carne y Aves"", ""Recetas del Mundo"", ""Asia""]"
Trufas de Chocolat,https://recetas.lidl.es/recetas/trufas-de-chocolat,8,"[""200 ml nata montada"", ""2 cucharadas az\u00facar"", ""20 g caf\u00e9"", ""100 g chocolate negro"", ""100 g cobertura de chocolate con leche"", ""25 g mantequilla""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Postres y Dulces"", ""Vegetariana""]"
Bizcochitos borrachos con crema de cacao,https://recetas.lidl.es/recetas/bizcochitos-borrachos-con-crema-de-cacao,4,"[""250 ml leche"", ""15 g cacao en polvo"", ""1 rama canela"", ""25 g harina de ma\u00edz"", ""2 yema de huevo huevos"", ""150 ml agua"", ""20 g az\u00facar moreno"", ""20 ml ron"", ""4 sobaos la cestera""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Postres y Dulces"", ""Vegetariana""]"
Piruletas de queso,https://recetas.lidl.es/recetas/piruletas-de-queso,4,"[""45 g pimientos verdes"", ""1 mitad pimiento rojo"", ""1 mitad pimiento amarillo"", ""50 g queso tierno"", ""50 g queso mezcla"", ""25 g taquitos de jam\u00f3n"", ""1 l\u00e1mina masa quebrada"", ""1 huevo""]",N/A,N/A,N/A,N/A,"[""Aperitivos"", ""L\u00e1cteos y Huevos"", ""Pan y Masas""]"
Tarta de melocotón y queso,https://recetas.lidl.es/recetas/tarta-de-melocoton-y-queso,8,"[""1 l\u00e1mina mantequilla"", ""1 hojaldre""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Postres y Dulces"", ""Cumplea\u00f1os""]"
Brownie de chocolate con avellanas,https://recetas.lidl.es/recetas/brownie-de-chocolate-con-avellanas,6,"[""125 g cobertura de chocolate con leche"", ""125 g mantequilla"", ""75 g az\u00facar moreno"", ""125 g harina"", ""100 g chocolate negro"", ""2 huevos""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Postres y Dulces"", ""Cumplea\u00f1os""]"
Ensalada de garbanzos take away,https://recetas.lidl.es/recetas/ensalada-de-garbanzos-take-away,2,"[""400 g garbanzos"", ""1 manzana pink lady"", ""100 g fresas"", ""70 g pasas"", ""1 cebolla roja""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Fruta y Verdura"", ""Vegetariana"", ""Verano"", ""Recetas con conservas""]"
Huevos rellenos de surimi y gambas,https://recetas.lidl.es/recetas/huevos-rellenos-de-surimi-y-gambas,4,"[""8 agua"", ""100 g sal"", ""60 g huevos"", ""50 g aceite de oliva"", ""50 g gambas""]",N/A,N/A,N/A,N/A,"[""Aperitivos"", ""L\u00e1cteos y Huevos"", ""Pescado y Marisco""]"
Croissants con queso de cabra,https://recetas.lidl.es/recetas/croissants-con-queso-de-cabra,6,"[""1 l\u00e1mina hojaldre"", ""45 g mermelada de fresa"", ""50 ml queso de cabra"", ""50 g agua""]",N/A,N/A,N/A,N/A,"[""Desayunos y Meriendas"", ""Pan y Masas""]"
Brochetas de mejillones y tomate,https://recetas.lidl.es/recetas/brochetas-de-mejillones-y-tomate,5,"[""20 mejillones"", ""300 g tomates cherry"", ""130 g harina"", ""170 ml perejil"", ""5 cucharadas sal"", ""60 ml agua""]",N/A,N/A,N/A,N/A,"[""Aperitivos"", ""Pescado y Marisco""]"
Rollitos de pavo con queso,https://recetas.lidl.es/recetas/rollitos-de-pavo-con-queso,2,"[""60 g aceite de oliva"", ""4 cebollas"", ""100 g champi\u00f1ones"", ""50 ml espinacas"", ""4 leche evaporada"", ""4 lonchas pechuga de pavo"", ""1 queso gouda""]",N/A,N/A,N/A,N/A,"[""Aperitivos"", ""Carne y Aves""]"
Tarta de chocolate con cookies,https://recetas.lidl.es/recetas/tarta-de-chocolate-con-cookies,8,"[""4 hojas gelatina"", ""500 ml nata montada"", ""200 g choconussa"", ""125 g az\u00facar"", ""180 g copos de avena"", ""60 g mantequilla""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Postres y Dulces"", ""Cumplea\u00f1os""]"
Wok de verduras y langostinos,https://recetas.lidl.es/recetas/wok-de-verduras-y-langostinos,4,"[""250 sal"", ""1 noodles"", ""1 puerro"", ""1 zanahoria"", ""1 pimiento amarillo"", ""8 pimiento verde"", ""150 aceite asi\u00e1tico""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Pasta y Pizza"", ""Fruta y Verdura"", ""Recetas del Mundo"", ""Asia""]"
Conos de jamón y calabacín,https://recetas.lidl.es/recetas/conos-de-jamon-y-calabacin,12,"[""1 l\u00e1mina aceite de oliva"", ""1 hojaldre"", ""1 huevo"", ""140 g calabac\u00edn""]",N/A,N/A,N/A,N/A,"[""Aperitivos"", ""Pan y Masas"", ""Cumplea\u00f1os""]"
Bocaditos de hojaldre,https://recetas.lidl.es/recetas/bocaditos-de-hojaldre,12,"[""2 l\u00e1minas hojaldre"", ""1 huevo"", ""200 ml nata montada"", ""75 g az\u00facar""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Postres y Dulces"", ""Pan y Masas"", ""Vegetariana"", ""Cumplea\u00f1os""]"
Aguacates rellenos con bacon y queso,https://recetas.lidl.es/recetas/aguacates-rellenos-con-bacon-y-queso,4,"[""20 g bacon"", ""240 g aguacates"", ""4 huevos""]",N/A,N/A,N/A,N/A,"[""Aperitivos"", ""Carne y Aves""]"
Pizza de queso de cabra,https://recetas.lidl.es/recetas/pizza-de-queso-de-cabra,2,"[""180 g queso de cabra"", ""135 g tomates cherry"", ""1 base de pizza"", ""2 cucharadas salsa de tomate""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Pasta y Pizza"", ""L\u00e1cteos y Huevos"", ""Vegetariana"", ""Recetas con conservas""]"
Pan de ajo,https://recetas.lidl.es/recetas/pan-de-ajo,6,"[""2 mozzarella"", ""2 tomates"", ""2 dientes ajos"", ""4 cucharadas aceite de oliva"", ""1 barra de pan""]",N/A,N/A,N/A,N/A,"[""Aperitivos"", ""Fruta y Verdura"", ""Vegetariana"", ""Recetas de bocadillos y tostadas""]"
Fresones rellenos de fruta,https://recetas.lidl.es/recetas/fresones-rellenos-de-fruta,4,"[""16 fresas"", ""1 manzana"", ""1 kiwi"", ""1 pera"", ""1 rama hierbabuena"", ""200 ml nata montada"", ""50 g az\u00facar""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Fruta y Verdura"", ""Vegetariana"", ""Verano""]"
Tulipas de fruta,https://recetas.lidl.es/recetas/tulipas-de-fruta,4,"[""4 tulipas de barquillo"", ""100 g fresas"", ""1 papaya"", ""2 kiwis"", ""2 peras"", ""100 ml nata montada"", ""200 g crema de queso fresco"", ""20 ml triple seco"", ""50 g az\u00facar"", ""1 sobre az\u00facar avainillado"", ""1 cucharada ralladura de naranja""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Vegetariana"", ""Verano""]"
Bombones de kiwi bañados en yogur,https://recetas.lidl.es/recetas/bombones-de-kiwi-banados-en-yogur,5,"[""3 kiwis"", ""2 yogur de manzana y pera""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Fruta y Verdura"", ""Sin lactosa""]"
Cisne de manzana,https://recetas.lidl.es/recetas/cisne-de-manzana,1,[],N/A,N/A,N/A,N/A,"[""Postres"", ""Fruta y Verdura""]"
Rollitos de jamón y queso y chutney de naranja,https://recetas.lidl.es/recetas/rollitos-de-jamon-y-queso-y-chutney-de-naranja,3,"[""6 lonchas jam\u00f3n cocido"", ""6 lonchas queso harvati""]",N/A,N/A,N/A,N/A,"[""Aperitivos"", ""Cumplea\u00f1os""]"
Tarta refrescante,https://recetas.lidl.es/recetas/tarta-refrescante,10,[],N/A,N/A,N/A,N/A,"[""Postres"", ""Fruta y Verdura"", ""Cumplea\u00f1os""]"
Mousse de turrón,https://recetas.lidl.es/recetas/mousse-de-turron,2,"[""150 g turrones blandos"", ""300 ml leche"", ""1 yema de huevo huevo"", ""4 hojas gelatina"", ""200 ml nata montada""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Postres y Dulces"", ""Navidad""]"
Jardín de fruta,https://recetas.lidl.es/recetas/jardin-de-fruta,4,"[""1 mel\u00f3n"", ""1 sand\u00eda"", ""1 pi\u00f1a""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Fruta y Verdura""]"
Loro de piña,https://recetas.lidl.es/recetas/loro-de-pina,1,"[""1 zanahoria"", ""1 pi\u00f1a"", ""2 bolas pimienta""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Fruta y Verdura"", ""Verano""]"
Smoothie diurético,https://recetas.lidl.es/recetas/smoothie-diuretico,1,"[""2 manzanas rojas"", ""1 pera"", ""0.5 taza ar\u00e1ndano azul"", ""50 g apios"", ""1 pepino""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Bebidas"", ""Fruta y Verdura"", ""Vegana"", ""Verano""]"
Hojaldre de queso y frambuesa,https://recetas.lidl.es/recetas/hojaldre-de-queso-y-frambuesa,4,"[""1 crema de queso fresco"", ""1 l\u00e1mina hojaldre"", ""1 mermelada de frutos rojos""]",N/A,N/A,N/A,N/A,"[""Aperitivos"", ""Pan y Masas"", ""Vegetariana""]"
Tartaletas de salmón,https://recetas.lidl.es/recetas/tartaletas-de-salmon,6,"[""1 salm\u00f3n"", ""60 g limones"", ""1 cucharada aceite de oliva"", ""1 mitad sal"", ""1 mitad manzana golden"", ""12 mango"", ""50 g tartaleta""]",N/A,N/A,N/A,N/A,"[""Aperitivos"", ""Pan y Masas"", ""Cumplea\u00f1os""]"
Brochetas de tomate,https://recetas.lidl.es/recetas/brochetas-de-tomate,4,"[""4 mozzarella"", ""240 g tomates cherry"", ""8 pechuga de pavo"", ""1 cucharada aceite de oliva"", ""16 hojas sal""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Fruta y Verdura"", ""Vuelta al cole""]"
Cupcakes con fondant,https://recetas.lidl.es/recetas/cupcakes-con-fondant,12,"[""3 huevos"", ""165 g az\u00facar"", ""165 g mantequilla"", ""1.5 g extracto de vainilla"", ""165 g harina de trigo"", ""5 g levadura"", ""50 ml leche""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Postres y Dulces"", ""Navidad""]"
Tiramisú tenebroso,https://recetas.lidl.es/recetas/tiramisu-tenebroso,4,"[""500 g calabazas"", ""10 g mantequilla"", ""1 cucharadita vainilla en polvo"", ""125 g az\u00facar"", ""30 g mascarpones"", ""2 claras de huevo az\u00facar glas"", ""12 huevos"", ""2 galletas de chocolate""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Postres y Dulces"", ""Halloween""]"
Calabazas de galleta,https://recetas.lidl.es/recetas/calabazas-de-galleta,10,"[""350 g harina"", ""1 cucharadita levadura"", ""200 g az\u00facar glas"", ""1 huevo"", ""200 g mantequilla""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Postres y Dulces"", ""Halloween""]"
Monstruitos de fruta,https://recetas.lidl.es/recetas/monstruitos-de-fruta,4,"[""1 manzana golden"", ""4 pipas""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Fruta y Verdura"", ""Halloween""]"
